,City,Building,PM_id,alpha_CHP,beta_ABC,GHG_base_case,GHG_leak_base_case,GHG_no_leak,GHG_int_sensitivity,GHG_leak_sensitivity,technology,percent_leak_base_case,percent_leak_sensitivity,GHG_leak_ces,percent_change_leak_base_case_to_ces,percent_change_leak_to_ces,percent_change_leak_to_base_case
10673,san_francisco,quick_service_restaurant,None,0.0,1.0,415286.44304671267,103626.61846040226,311610.28873489803,425901.317629003,114291.02889410494,None,24.953046311879252,26.83509633883367,21944.045484931747,372.2311505030339,420.82934740809225,10.291188299054415
10674,san_francisco,quick_service_restaurant,RE1,1.0,0.0,421429.00861992093,170670.8288102638,247666.58733778546,437338.5840734114,189671.99673562593,Reciprocating Engine,40.49812075565702,43.36960049785767,21944.045484931747,677.7546256339007,764.3438005351721,11.133225319064856
10675,san_francisco,quick_service_restaurant,RE1,1.0,1.0,419312.9324755798,169730.8656908628,246506.75993200508,435133.878908162,188627.11897615693,Reciprocating Engine,40.478328366547025,43.34921460251731,21944.045484931747,673.4711715185396,759.5822456970433,11.133068348163967
10676,san_francisco,quick_service_restaurant,RE2,1.0,0.0,414585.5814461917,136874.45392631335,275669.6088022274,427603.8721724427,151934.26337021522,Reciprocating Engine,33.014764635291115,35.53154525900638,21944.045484931747,523.7430286967848,592.3712561320723,11.002644402884233
10677,san_francisco,quick_service_restaurant,RE2,1.0,1.0,412589.66274537053,136140.30652961368,274410.31414079654,425526.51332528517,151116.19918448862,Reciprocating Engine,32.99653840664268,35.512757596133824,21944.045484931747,520.3974860656243,588.643300927603,11.00033710561489
10678,san_francisco,quick_service_restaurant,RE3,1.0,0.0,392190.5180786328,126288.10223784123,264101.8143335352,404229.4569101733,140127.64257663803,Reciprocating Engine,32.200702570917564,34.665371407551035,21944.045484931747,475.50054899657914,538.5679553610981,10.958704813484708
10679,san_francisco,quick_service_restaurant,RE3,1.0,1.0,390411.2944331955,125634.37577734643,262971.82617595315,402368.9004381309,139397.0742621777,Reciprocating Engine,32.180005437533296,34.64409752105374,21944.045484931747,472.5214881805427,535.2387227683112,10.954564305888688
10680,san_francisco,quick_service_restaurant,RE4,1.0,0.0,377242.4852258998,117451.1926700727,258262.76840552784,388515.75066955684,130252.982264029,Reciprocating Engine,31.134137131914173,33.52579195040478,21944.045484931747,435.2303555455286,493.5686851974009,10.899667600581346
10681,san_francisco,quick_service_restaurant,RE4,1.0,1.0,375742.5858713672,116892.7755509541,257304.79111450803,386929.45100300707,129624.65988849905,Reciprocating Engine,31.109802281227584,33.50085126693849,21944.045484931747,432.68562367509,490.7053919365417,10.89193431975192
10682,san_francisco,quick_service_restaurant,RE5,1.0,0.0,381924.3912567441,115191.49514904441,265359.5214687058,393062.0069279651,127702.48545925938,Reciprocating Engine,30.16081135064461,32.48914502252132,21944.045484931747,424.9328125397052,481.9459568061344,10.861036480190835
10683,san_francisco,quick_service_restaurant,RE5,1.0,1.0,380577.99874704913,114687.9638477017,264495.2236278186,391628.8561125496,127133.63248473102,Reciprocating Engine,30.135205982815883,32.46278472600453,21944.045484931747,422.6381978038377,479.35366827429107,10.851765276394977
10684,san_francisco,quick_service_restaurant,GT1,1.0,0.0,603387.631547431,198002.9081233985,402660.4638104336,622633.9894445434,219973.52563410983,Gas Turbine,32.81520829580245,35.32950808393064,21944.045484931747,802.3081375736328,902.4292274875131,11.096108496052445
10685,san_francisco,quick_service_restaurant,GT1,1.0,1.0,600274.6541377346,196913.73521925183,400650.7949091966,619413.9715935794,218763.17668438278,Gas Turbine,32.80393964028164,35.3177659395648,21944.045484931747,797.3447277734911,896.9136130099633,11.095945867261563
10686,san_francisco,quick_service_restaurant,GT2,1.0,0.0,559829.0695039155,184790.34948099536,372314.4604093212,577608.9555661688,205294.49515684755,Gas Turbine,33.008351932268305,35.542124681155464,21944.045484931747,742.0979149349868,835.5362268904177,11.095896367662279
10687,san_francisco,quick_service_restaurant,GT2,1.0,1.0,556956.2202137689,183774.0143086837,370472.0818957992,574637.1501494693,204165.06825367012,Gas Turbine,32.9961328447231,35.529388971904204,21944.045484931747,737.4664299473644,830.3893778103202,11.09572211375638
10688,san_francisco,quick_service_restaurant,GT3,1.0,0.0,498113.1807461749,164467.16139756268,331378.5866114913,513999.62735970994,182621.0407482187,Gas Turbine,33.018030390440664,35.52941111772749,21944.045484931747,649.484234848569,732.2122776933658,11.037996397817707
10689,san_francisco,quick_service_restaurant,GT3,1.0,1.0,495614.4719217565,163570.88795789302,329784.19392389455,511408.43170658685,181624.2377826923,Gas Turbine,33.003654498554724,35.51451765795222,21944.045484931747,645.3998765642907,727.6698018485594,11.037018903661291
10690,san_francisco,quick_service_restaurant,GT4,1.0,0.0,518310.66536179825,164700.17009140164,351343.06253327575,534222.8444367354,182879.7819034597,Gas Turbine,31.77634208557823,34.23286439505995,21944.045484931747,650.546065922511,733.3913727486449,11.038004272836593
10691,san_francisco,quick_service_restaurant,GT4,1.0,1.0,515700.61254958843,163802.6121295424,349638.61038007715,531520.1629388063,181881.5525587292,Gas Turbine,31.763121497900404,34.2191256777721,21944.045484931747,646.4558540129725,728.8423968297973,11.037028160997316
10692,san_francisco,quick_service_restaurant,GT5,1.0,0.0,464521.4570085333,144929.77438911525,317810.0532374312,478619.10631703463,160809.0530796034,Gas Turbine,31.199801904189084,33.59854442858042,21944.045484931747,560.4514855231856,632.814071088331,10.956533091574837
10693,san_francisco,quick_service_restaurant,GT5,1.0,1.0,462352.63105275226,144175.44368152463,316390.9439872166,476357.796766222,159966.85277900533,Gas Turbine,31.183004918398506,33.58123953569104,21944.045484931747,557.0139666385816,628.9761265252995,10.952911740201078
10694,san_francisco,quick_service_restaurant,GT6,1.0,0.0,444671.2293193901,135334.61753155035,307767.21165424143,457868.7666914776,150101.55503723616,Gas Turbine,30.434759122755107,32.782658691017026,21944.045484931747,516.7259251466653,584.0195220170591,10.911426636457755
10695,san_francisco,quick_service_restaurant,GT6,1.0,1.0,442759.6491269693,134668.15778733595,306507.1116012296,455860.93376839155,149353.82216716194,Gas Turbine,30.415634769987232,32.763022909755165,21944.045484931747,513.6888381853207,580.6120697740911,10.905075573259987
10696,san_francisco,quick_service_restaurant,MT1,1.0,0.0,1377452.1215481008,195891.5119811177,1178138.7328311014,1395896.9395147571,217758.2066836557,Microturbine,14.221293714438346,15.599877076838709,21944.045484931747,792.6864106056925,892.3339196192564,11.162655533868032
10697,san_francisco,quick_service_restaurant,MT1,1.0,1.0,1370062.4669892604,194811.74474129648,1171847.6772818018,1388405.57385222,216557.89657041835,Microturbine,14.219187039653686,15.597596311109918,21944.045484931747,787.7658628399548,886.8640525700765,11.162649283799615
10698,san_francisco,quick_service_restaurant,MT2,1.0,0.0,529022.4155488451,181636.17227775117,344294.6507992222,546153.043669188,201858.3928699658,Microturbine,34.334305492388076,36.96004173369288,21944.045484931747,727.7241878780953,819.8777545761803,11.133366409688254
10699,san_francisco,quick_service_restaurant,MT2,1.0,1.0,526313.202228488,180635.75979584744,342602.1355799286,543348.469951426,200746.3343714975,Microturbine,34.320963075030015,36.94614882957961,21944.045484931747,723.1652633051825,814.8100540957383,11.133218914338347
10700,san_francisco,quick_service_restaurant,MT3,1.0,0.0,518364.8304700102,162844.9111810538,353343.4087166457,534141.793696878,180798.38498023237,Microturbine,31.41511568857778,33.84838765918292,21944.045484931747,642.0915678144854,723.906353568127,11.024890903233445
10701,san_francisco,quick_service_restaurant,MT3,1.0,1.0,515766.32291822706,161960.38322908676,351636.21717141237,531450.6809947412,179814.46382332876,Microturbine,31.40189190963618,33.83464736309333,21944.045484931747,638.060734244739,719.4225807032774,11.023733235422197
10702,san_francisco,quick_service_restaurant,MT4,1.0,0.0,538736.5466279782,165693.83168543104,370568.3854279791,554597.4191256212,184029.03369764215,Microturbine,30.75600360185887,33.18245403806287,21944.045484931747,655.0742263964387,738.628564746682,11.065711876963777
10703,san_francisco,quick_service_restaurant,MT4,1.0,1.0,535991.6920480405,164785.5434184362,368742.283718642,551761.3962210495,183019.11250240746,Microturbine,30.7440480632798,33.16997415112481,21944.045484931747,650.9351160048817,734.0263085404223,11.065029556428486
10704,san_francisco,quick_service_restaurant,MT5,1.0,0.0,498860.4764543398,154385.91230647426,342238.59718630626,513658.3564600379,171419.75927373156,Microturbine,30.947713758318763,33.37232951004621,21944.045484931747,603.5435303508006,681.1675353637044,11.03329099966265
10705,san_francisco,quick_service_restaurant,MT5,1.0,1.0,496361.3142428503,153546.0819114516,340587.16343052563,511072.83662104246,170485.67319051677,Microturbine,30.93433704551912,33.35839061956073,21944.045484931747,599.7163855538244,676.9108631659722,11.032252381948803
10706,san_francisco,quick_service_restaurant,MT6,1.0,0.0,513107.3913713881,162378.94630365996,348551.9344954174,528832.9544984516,180281.02000303418,Microturbine,31.646191232924526,34.090352817368164,21944.045484931747,639.9681449583225,721.5486981506085,11.024873671674214
10707,san_francisco,quick_service_restaurant,MT6,1.0,1.0,510537.8668462517,161496.98710659522,346871.15722192853,526171.1081796365,179299.95095770794,Microturbine,31.63271474929204,34.07635808397415,21944.045484931747,635.9490173199371,717.077922486204,11.023712683483053
10708,san_francisco,quick_service_restaurant,FC1,1.0,0.0,382450.65186860505,135051.1685021017,245132.05062938243,395088.52483747096,149956.47420808856,Fuel Cell,35.31205080766863,37.95515809267726,21944.045484931747,515.4342351998719,583.358382168223,11.03678396218756
10709,san_francisco,quick_service_restaurant,FC1,1.0,1.0,380589.56339386676,134317.05852071196,244013.11483318594,393152.85815735976,149139.74332417385,Fuel Cell,35.29183967183806,37.93428948301847,21944.045484931747,512.0888630719575,579.6365028799416,11.03559366673906
10710,san_francisco,quick_service_restaurant,FC2,1.0,0.0,351755.0478470499,90710.92089437776,260368.44518706098,360687.3746895969,100318.9295025359,Fuel Cell,25.788093575225872,27.813263380474336,21944.045484931747,313.37373711089856,357.1578634915864,10.591898432323866
10711,san_francisco,quick_service_restaurant,FC2,1.0,1.0,352687.89857003785,90842.28977681702,261104.93233697317,361543.9170327524,100438.98469577928,Fuel Cell,25.75713262210988,27.7805765673221,21944.045484931747,313.9723910032698,357.7049603945973,10.56412706300071
10712,san_francisco,quick_service_restaurant,FC3,1.0,0.0,378509.8838149325,102807.69748222904,274468.2897430924,388398.7563662662,113930.46662317384,Fuel Cell,27.161165897716828,29.333375752556627,21944.045484931747,368.4992908569375,419.18624895945527,10.819004231533775
10713,san_francisco,quick_service_restaurant,FC3,1.0,1.0,377390.72836800275,102421.74839707841,273708.1037210381,387198.40814309893,113490.3044220609,Fuel Cell,27.139444797701685,29.31063300759173,21944.045484931747,366.7405035566849,417.18041005698313,10.80684151384612
10714,san_francisco,quick_service_restaurant,FC4,1.0,0.0,366107.5220376008,139957.4067218077,223973.60474348234,379359.78851037426,155386.1837668919,Fuel Cell,38.22849799503258,40.96010923483594,21944.045484931747,537.79218293141,608.1018122824731,11.023908920913247
10715,san_francisco,quick_service_restaurant,FC4,1.0,1.0,364348.3732581544,139199.05220507702,222979.59853534942,377521.95264066494,154542.35410531555,Fuel Cell,38.204933086513144,40.935991410389036,21944.045484931747,534.3363273679888,604.256442648347,11.022562048507186
10716,san_francisco,quick_service_restaurant,FC5,1.0,0.0,362435.4217453991,112899.63308032008,248033.70870798457,373231.29659269156,125197.58788470697,Fuel Cell,31.150275692321532,33.5442362491202,21944.045484931747,414.48869424666725,470.5310261532042,10.892820878910884
10717,san_francisco,quick_service_restaurant,FC5,1.0,1.0,361044.9419178908,112372.88349062338,247151.8734167566,371755.7618000556,124603.88838329901,Fuel Cell,31.124347814898716,33.51767509398165,21944.045484931747,412.08827272886464,467.82551088339835,10.884302789735042
10718,san_francisco,secondary_school,None,0.0,0.0,74619.36995843062,18604.43809395403,56014.93186447658,76537.0574829175,20522.12561844092,None,24.93245132506251,26.81331931662163,21944.045484931747,-15.218740743455502,-6.479752639353628,10.307688492403805
10719,san_francisco,secondary_school,None,0.0,1.0,108468.45099331142,26351.228820145963,81680.27145124537,110599.59806928091,28919.32661803555,None,24.293910882686877,26.14776827662623,21944.045484931747,20.083732228136714,31.786669134884445,9.745647215989532
10720,san_francisco,secondary_school,RE1,1.0,0.0,77506.99801700926,30404.94626950123,46543.07365169588,80324.61296309796,33781.53931140206,Reciprocating Engine,39.228646505995144,42.056273992781875,21944.045484931747,38.55670455285606,53.94399056727591,11.105407034670032
10721,san_francisco,secondary_school,RE1,1.0,1.0,90576.03103095904,29622.454581970233,59972.65893235166,92627.61651734656,32654.9575849949,Reciprocating Engine,32.704518231589574,35.25401906339622,21944.045484931747,34.99085481895759,48.81010708539583,10.237176647982462
10722,san_francisco,secondary_school,RE2,1.0,0.0,77181.6114219698,24669.853380282308,52133.1237422891,79506.47518491192,27373.351442622818,Reciprocating Engine,31.96338211365721,34.429084397163045,21944.045484931747,12.421628898018296,24.741590885870142,10.95871151184593
10723,san_francisco,secondary_school,RE2,1.0,1.0,97601.26689251154,27191.304644340624,69578.38520563937,99498.94301921554,29920.557813576175,Reciprocating Engine,27.85958165306036,30.071231819817246,21944.045484931747,23.911995456863217,36.34932462257991,10.03722772751765
10724,san_francisco,secondary_school,RE3,1.0,0.0,73546.45162018012,22879.98040358361,50330.32642329841,75706.66632212311,25376.339898824703,Reciprocating Engine,31.109563955231884,33.519293784316574,21944.045484931747,4.265097423784227,15.641119666151804,10.910671474395569
10725,san_francisco,secondary_school,RE3,1.0,1.0,96858.2149246038,26342.85348855769,69723.29283182585,98694.6052251168,28971.31239329096,Reciprocating Engine,27.197335310240277,29.354504562036638,21944.045484931747,20.045565466251237,32.023570645552134,9.97788225893968
10726,san_francisco,secondary_school,RE4,1.0,0.0,71302.8831150815,21417.156462562867,49599.18432145912,73340.21880184299,23741.034480383863,Reciprocating Engine,30.036873022365707,32.37109851625814,21944.045484931747,-2.4010569187467135,8.18895949102024,10.85054415082193
10727,san_francisco,secondary_school,RE4,1.0,1.0,97476.51710863833,25814.910428691786,70916.04152801202,99292.97861879959,28376.93709078758,Reciprocating Engine,26.483209694413752,28.578996708046024,21944.045484931747,17.639705251331325,29.31497571982835,9.924600238969827
10728,san_francisco,secondary_school,RE5,1.0,0.0,72358.34045448757,21074.742664337922,51025.51166139116,74379.0673165233,23353.55565513214,Reciprocating Engine,29.12551964564977,31.398021644651823,21944.045484931747,-3.9614519628604765,6.423201096480849,10.81300506055696
10729,san_francisco,secondary_school,RE5,1.0,1.0,99578.82280167955,25883.946831346,72977.55261968955,101426.22334677825,28448.670727088687,Reciprocating Engine,25.99342521139889,28.048634552646334,21944.045484931747,17.954307236191486,29.64186911945408,9.908550316742094
10730,san_francisco,secondary_school,GT1,1.0,0.0,109745.63939496923,35268.4880893018,73981.17603182688,113153.79143895046,39172.615407123594,Gas Turbine,32.13657352013069,34.61891546803209,21944.045484931747,60.720082874051215,78.51136625660997,11.069732583762383
10731,san_francisco,secondary_school,GT1,1.0,1.0,116291.10703437083,33706.941927610176,81651.82807034317,118832.33822336479,37180.51015302162,Gas Turbine,28.984969519335475,31.288208840202046,21944.045484931747,53.60404694182586,69.43325321920359,10.305201322835398
10732,san_francisco,secondary_school,GT2,1.0,0.0,102086.20047411417,32945.161028858405,68645.06417141522,105236.48469782536,36591.42052641015,Gas Turbine,32.27190440613201,34.77066022442527,21944.045484931747,50.13257720177787,66.74874535571061,11.067663303748283
10733,san_francisco,secondary_school,GT2,1.0,1.0,110749.81390487775,32026.109113270933,77791.36775518932,113104.48819387618,35313.120438686856,Gas Turbine,28.91752860260148,31.221679177006184,21944.045484931747,45.944416380572164,60.92347449304738,10.263536272203154
10734,san_francisco,secondary_school,GT3,1.0,0.0,91625.23153823256,29464.06993500181,61743.6201241459,94449.57784205712,32705.95771791121,Gas Turbine,32.157157412155954,34.62795542887825,21944.045484931747,34.26908887531161,49.04251697969417,11.002851235627162
10735,san_francisco,secondary_school,GT3,1.0,1.0,106375.80211234017,30263.438465781495,75247.10966117235,108586.52573261241,33339.41607144005,Gas Turbine,28.449551368666736,30.70308755760019,21944.045484931747,37.911847141232016,51.92921512276817,10.16400568341408
10736,san_francisco,secondary_school,GT4,1.0,0.0,95176.80423738938,29505.04272599305,65254.220032311474,98005.67539711241,32751.45536480093,Gas Turbine,31.000245240848557,33.41791710744733,19733.614161723057,49.51666980103149,65.9678510808646,11.002907770568617
10737,san_francisco,secondary_school,GT4,1.0,1.0,108945.2207864871,30293.0806168009,77786.88618429987,111159.21795631843,33372.331772018544,Gas Turbine,27.80579120232346,30.022100178082102,19733.614161723057,53.51004822806282,69.11413945018884,10.164866340829843
10738,san_francisco,secondary_school,GT5,1.0,0.0,86290.84583312695,26164.021710571622,59794.03097782699,88813.71368159085,29019.682703763858,Gas Turbine,30.320738495446854,32.67477678931808,19733.614161723057,32.58606100306508,47.0571100961973,10.914457359735337
10739,san_francisco,secondary_school,GT5,1.0,1.0,106229.77539501365,28754.572866223854,76686.360433612,108333.30519144388,31646.944757831876,Gas Turbine,27.06827982954916,29.212571980432234,19733.614161723057,45.713667200398554,60.370748604261735,10.058824052314492
10740,san_francisco,secondary_school,GT6,1.0,0.0,83099.28901517604,24547.523064378638,58257.66772073262,85473.02401937923,27215.356298646613,Gas Turbine,29.53999168379845,31.840872147539905,19733.614161723057,24.39446146663309,37.91369424581007,10.868034331900953
10741,san_francisco,secondary_school,GT6,1.0,1.0,105660.6414772809,27996.76645522395,76911.41463574636,107710.00986298436,30798.595227238,Gas Turbine,26.49687344671649,28.593995364419932,19733.614161723057,41.873486659776624,56.0717412169611,10.007687053771349
10742,san_francisco,secondary_school,MT1,1.0,0.0,245439.376973756,34797.94131311173,210025.6222448197,248700.14248014393,38674.52023532421,Microturbine,14.177815207228365,15.550662677409587,19733.614161723057,76.33840931484657,95.98295536932356,11.14025363549826
10743,san_francisco,secondary_school,MT1,1.0,1.0,210048.0590047198,32322.59656586899,176704.58236672578,212372.47629831257,35667.89393158679,Microturbine,15.38819102591312,16.794970117260057,19733.614161723057,63.7946110680757,80.74689025171666,10.3497172911234
10744,san_francisco,secondary_school,MT2,1.0,0.0,96426.47308681319,32333.117783783793,63534.377207217236,99458.80077552088,35924.423568303646,Microturbine,33.5313703267713,36.11990420976952,19733.614161723057,63.847927291999916,82.04685301887383,11.107205338301833
10745,san_francisco,secondary_school,MT2,1.0,1.0,104263.50322066044,31017.408399734402,72265.17730428888,106470.42466021416,34205.24735592528,Microturbine,29.74905642110452,32.126524774449486,19733.614161723057,57.180575973246306,73.33493538285855,10.277579980596244
10746,san_francisco,secondary_school,MT3,1.0,0.0,95279.29661241444,29200.807023215133,65676.77035824109,98086.43836118317,32409.668002942086,Microturbine,30.647588785211923,33.041946006439886,19733.614161723057,47.97495676111588,64.23584517937189,10.988946220478955
10747,san_francisco,secondary_school,MT3,1.0,1.0,109682.58705404554,30229.903805714355,78600.56130510691,111899.31664310317,33298.75533799626,Microturbine,27.561260741250315,29.75778256466109,19733.614161723057,53.189900025261295,68.74129120546641,10.151707898262655
10748,san_francisco,secondary_school,MT4,1.0,0.0,98577.35059153516,29634.53301993946,68489.87863207886,101393.8525014222,32903.97386934334,Microturbine,30.062212914133823,32.451645792708995,19733.614161723057,50.172861276577706,66.74073790885502,11.032537098539908
10749,san_francisco,secondary_school,MT4,1.0,1.0,109930.76015733815,30037.848808401443,78996.69575434977,112092.62526498135,33095.92951063159,Microturbine,27.324334667939926,29.525519125272044,19733.614161723057,52.216662200000485,67.7134722479128,10.180758022108488
10750,san_francisco,secondary_school,MT5,1.0,0.0,91787.94501931641,27698.767318374423,63677.176790686506,94421.64968313201,30744.472892445505,Microturbine,30.176911916423588,32.560830059229374,19733.614161723057,40.36337738933415,55.79747653159256,10.995816308585923
10751,san_francisco,secondary_school,MT5,1.0,1.0,106719.39975884747,29039.759926348408,76819.07529239061,108798.63030821853,31979.555015827922,Microturbine,27.211322394962117,29.393343395254323,19733.614161723057,47.15885133031696,62.05624957367465,10.123345017092147
10752,san_francisco,secondary_school,MT6,1.0,0.0,94354.81628600281,29118.870674763228,64834.22638028135,97152.91972160169,32318.693341320333,Microturbine,30.861032664723552,33.26579729557459,19733.614161723057,47.55974468804902,63.774831495430426,10.988828180518453
10753,san_francisco,secondary_school,MT6,1.0,1.0,109013.76306654066,30170.626183760076,77991.0149395563,111223.95380292414,33232.93886336782,Microturbine,27.675979009498363,29.879300031225924,19733.614161723057,52.889510945650834,68.40776651967363,10.149980517328773
10754,san_francisco,secondary_school,FC1,1.0,0.0,71286.86328621482,24291.493286259327,46577.828520870644,73539.97284015799,26962.14431928735,Fuel Cell,34.07569384660627,36.663250308632314,19733.614161723057,23.097031730645202,36.63054369222108,10.994182208381138
10755,san_francisco,secondary_school,FC1,1.0,1.0,91661.81830431671,26521.28923766893,64275.27508126145,93459.2753250195,29184.000243758048,Fuel Cell,28.93384587857335,31.226435409718345,19733.614161723057,34.39651257148732,47.889788482668,10.039900331493667
10756,san_francisco,secondary_school,FC2,1.0,0.0,68071.825396959,17011.018868955653,50939.895775100624,69749.08123596205,18809.18546086142,Fuel Cell,24.9898085878502,26.966929352416415,19733.614161723057,-13.796739261520448,-4.684538236562543,10.570599008548161
10757,san_francisco,secondary_school,FC2,1.0,1.0,100916.73750850909,24425.882115515695,76001.14724836526,102816.22962553374,26815.082377168474,Fuel Cell,24.20399501465865,26.080592990845407,19733.614161723057,23.77804651159212,35.885307969491045,9.781428774419256
10758,san_francisco,secondary_school,FC3,1.0,0.0,71980.11512296856,18949.719663627013,52798.05503587902,73788.32100414408,20990.26596826505,Fuel Cell,26.326325862710704,28.446596538070303,19733.614161723057,-3.972381803311785,6.36807731337677,10.768213677349308
10759,san_francisco,secondary_school,FC3,1.0,1.0,100554.6914141633,24642.225898886492,75222.52099188557,102290.59160353594,27068.070611650364,Fuel Cell,24.50629160343243,26.46193573360337,19733.614161723057,24.874367649716103,37.167324696931715,9.844259697633436
10760,san_francisco,secondary_school,FC4,1.0,0.0,68506.01715872681,25176.214974440398,42928.08295332819,70869.21035468638,27941.127401358193,Fuel Cell,36.75037028660958,39.42632810711221,19733.614161723057,27.580354861068773,41.591536007403576,10.982240299921225
10761,san_francisco,secondary_school,FC4,1.0,1.0,90313.20621248442,27318.27483401961,62142.80943524054,92208.75704537603,30065.947610135492,Fuel Cell,30.24837228095582,32.60639073069817,19733.614161723057,38.4352334556555,52.35905274997157,10.058002537898881
10762,san_francisco,secondary_school,FC5,1.0,0.0,68737.65262141198,20625.904003161228,47830.10828776884,70692.32036031503,22862.212072546205,Fuel Cell,30.006704064747474,32.34044653792479,19733.614161723057,4.521674712627804,15.854155681687715,10.842230571044205
10763,san_francisco,secondary_school,FC5,1.0,1.0,95844.98843235787,25295.54625130553,69808.48426451343,97608.54275865456,27800.05849414113,Fuel Cell,26.39214283922392,28.481173582192643,19733.614161723057,28.185065563767107,40.87666996177725,9.901000824231405
10764,san_francisco,small_hotel,None,0.0,0.0,73635.86556629004,18375.2750627244,55260.59050356565,75529.90151097244,20269.311007406795,None,24.954246034063683,26.83614118636474,19733.614161723057,-6.883377205344394,2.714641328717272,10.30752431306233
10765,san_francisco,small_hotel,None,0.0,1.0,90991.4468647506,22347.31956555847,68420.08772275911,92994.93082061759,24574.843097858487,None,24.559802416127592,26.42600288101949,19733.614161723057,13.244940244677391,24.532905612018485,9.96774367397985
10766,san_francisco,small_hotel,RE1,1.0,0.0,75122.1495409263,30114.5123497034,44463.819530276916,77931.75220143177,33467.93267115485,Reciprocating Engine,40.08739437533947,42.945181810681746,19733.614161723057,52.605154346819994,69.5985965716914,11.13556242422261
10767,san_francisco,small_hotel,RE1,1.0,1.0,67260.45270541571,26267.602559928266,40427.77933226278,69583.56259748721,29155.783265224425,Reciprocating Engine,39.05356194222171,41.90038879423126,19733.614161723057,33.110956486009904,47.74679907230265,10.995220057509682
10768,san_francisco,small_hotel,RE2,1.0,0.0,73750.50112262269,24110.70822721702,49284.219809402595,76049.69514116463,26765.47533176204,Reciprocating Engine,32.69226359171294,35.194717456893876,19733.614161723057,22.180904266305838,35.633924492547145,11.01073879508951
10769,san_francisco,small_hotel,RE2,1.0,1.0,69550.93556521076,21932.576504903318,47092.20114680975,71355.70488997003,24263.50374316028,Reciprocating Engine,31.534552808911386,34.003593378517415,19733.614161723057,11.143231671396258,22.955194848309997,10.627694551690505
10770,san_francisco,small_hotel,RE3,1.0,0.0,69712.3621874713,22222.009554625856,47178.70949891076,71838.50520434292,24659.79570543216,Reciprocating Engine,31.876712906193266,34.32671049500259,19733.614161723057,12.609932334288242,24.963402564464495,10.970142663352606
10771,san_francisco,small_hotel,RE3,1.0,1.0,68030.0992086019,20771.333523276022,46690.96368143239,69627.28557679163,22936.321895359248,Reciprocating Engine,30.532563916428394,32.941571260971934,19733.614161723057,5.258638144277752,16.229706871681046,10.422962828347899
10772,san_francisco,small_hotel,RE4,1.0,0.0,66932.326207357,20628.766635048487,46041.49990112552,68921.9643863905,22880.464485264976,Reciprocating Engine,30.820334215100143,33.1976383566093,19733.614161723057,4.536181086694912,15.94664970011327,10.915329501041674
10773,san_francisco,small_hotel,RE4,1.0,1.0,69009.2860879182,20199.71453703651,48209.786141278986,70471.38008783686,22261.593946557874,Reciprocating Engine,29.271009283159323,31.58955297712433,19733.614161723057,2.3619615316972213,12.810526060341724,10.207468059713781
10774,san_francisco,small_hotel,RE5,1.0,0.0,67648.85147282122,20203.94358554817,47210.87709698558,69612.73180799419,22401.854711008607,Reciprocating Engine,29.865907765877388,32.180686103222314,19733.614161723057,2.38339221579291,13.521296846175748,10.878624344569028
10775,san_francisco,small_hotel,RE5,1.0,1.0,72043.81539607096,20407.321583991812,51046.57050084835,73523.78584339192,22477.215342543568,Reciprocating Engine,28.326264332059186,30.571351957339054,19733.614161723057,3.4140092977774623,13.9031865036777,10.1428977341909
10776,san_francisco,small_hotel,GT1,1.0,0.0,107203.80724550207,34930.574761561475,71795.04798897069,110602.59355154555,38807.54556257486,Gas Turbine,32.58333417354172,35.08737391812506,19733.614161723057,77.0105287115408,96.65706061005879,11.099075315759489
10777,san_francisco,small_hotel,GT1,1.0,1.0,95602.89465053559,30590.906491934686,64481.87732069146,98422.59218469932,33940.71486400786,Gas Turbine,31.997887306399996,34.4846788838023,19733.614161723057,55.0192794955489,71.99441818337598,10.950340333838597
10778,san_francisco,small_hotel,GT2,1.0,0.0,99515.73356161053,32598.561957877686,66438.98710876294,102655.6880102,36216.700901437056,Gas Turbine,32.7571940548434,35.27978001359118,19733.614161723057,65.19306443676466,83.5279670750123,11.099075315759503
10779,san_francisco,small_hotel,GT2,1.0,1.0,89000.866742779,28588.322457988095,59882.43344688146,91598.29596675363,31715.862519872167,Gas Turbine,32.12139780684504,34.624948188319685,19733.614161723057,44.87119401290596,60.719989049906864,10.939921593791107
10780,san_francisco,small_hotel,GT3,1.0,0.0,88548.01491217021,28993.807091917563,59157.99781013485,91353.75419243176,32195.75638229691,Gas Turbine,32.74359918816497,35.24294832424542,19733.614161723057,46.925985550869534,63.15184901479653,11.04356278645427
10781,san_francisco,small_hotel,GT3,1.0,1.0,81069.57179508478,25844.650833375646,54714.59797338602,83348.39216124822,28633.794187862193,Gas Turbine,31.879594601414436,34.35434499140238,19733.614161723057,30.96765053563305,45.10162179720052,10.791956031708743
10782,san_francisco,small_hotel,GT4,1.0,0.0,92112.86514297107,29034.933059423827,62681.72207342944,94923.14619527571,32241.424121846263,Gas Turbine,31.521039991924972,33.96581910119084,19733.614161723057,47.134391204133166,63.38327007722886,11.043562786454263
10783,san_francisco,small_hotel,GT4,1.0,1.0,84130.83807301236,25879.967194322955,57740.547890366295,86413.5586236709,28673.010733304618,Gas Turbine,30.761570652444004,33.18114794713516,19733.614161723057,31.146616034085994,45.30035146284126,10.792299379708437
